Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
прогноз	7276	autre	#п пр ро ог гн но оз з#	1.2580874810802565	0	0	0	a	0.1955879372945667	0.2924228248907066	0.3045025710928377	0.471325940501978	2	d	a	I	1	m	0	0	0	прогнозный		1649	прогноз	cDent	n
бутырка	975	slave	#б бу ут ты ыр рк ка а#	2.8570243807181592	p	0	0	0	0.4422740893177345	0.2693599603582043	0.4386971452476215	0.3002063601373718	3	ad	a	II	3	m	1	0	supp	бутырский		1645	бутыр	cDent	sk
бычок	2891	slave	#б бы ыч чо ок к#	0.6139085136581408	0	h	0	0	0.2476800030517888	0.5665714831887927	0.4724166489267177	0.3415216041618333	2	d	b	I	3	m	1	0	0	бычковый		1643	бычк	cVel	Ov
фанера	1913	autre	#ф фа ан не ер ра а#	-0.3540140985436106	0	0	c	0	0.138566602729841	0.2287234264681402	0.5745470211406218	0.4014275445876555	3	ad	a	II	1	f	0	0	0	фанерный		1642	фанер	cDent	n
трубопровод	6469	slave	#т тр ру уб бо оп пр ро ов во од д#	1.4513318483945294	0	0	c	0	0.237466726821042	0.2517740928800019	0.5993302616758184	0.4197355227098473	4	d	a	I	1	m	0	0	0	трубопроводный		1639	трубопровод	cDent	n
симферополь	5032	autre	#с си им мф фе ер ро оп по ол ль ь#	-0.8201027639929549	p	0	0	0	0.706824552575879	0.2243726868510293	0.3018520884521233	0.2225378631080504	4	ad	a	I	2	m	0	0	0	симферопольский		1636	симферопол	cDent	sk
дизайнер	7786	autre	#д ди из за ай йн не ер р#	-2.333201771843167	0	h	0	0	0.2708522357007579	0.5331170886420995	0.3961095939951943	0.406044570408621	3	ad	a	I	1	m	0	0	0	дизайнерский		1629	дизайнер	cDent	sk
патент	4472	autre	#п па ат те ен нт т#	-0.8425102202672909	0	0	0	a	0.1908976838992648	0.26488501822407	0.3419140108292732	0.3459089723640985	2	d	a	I	1	m	0	0	0	патентный		1628	патент	cDent	n
дрянь	5310	slave	#д др ря ян нь ь#	0.7496774901290781	0	0	0	a	0.1967287003498462	0.4667469300754391	0.4966251896979606	0.5317102398749566	1	d	a	III	8	f	0	mouil	0	дрянной		1623	дрян	cDent	n
слон	9750	autre	#с сл ло он н#	-0.322656475171247	0	h	0	0	0.3031641490354237	0.652015145390805	0.3926905601667786	0.2919544092883636	1	d	b	I	1	m	0	0	0	слоновый		1623	слон	cDent	Ov
булка	2954	autre	#б бу ул лк ка а#	2.842329422180614	0	0	c	0	0.2075267607496458	0.4506228060557757	0.6714661269118629	0.4541289061062909	2	ad	a	II	3	f	1	palat	0	булочный		1610	булоч	cAlv	n
вавилон	1779	autre	#в ва ав ви ил ло он н#	-0.299207329445448	p	0	0	0	0.6337741831996314	0.5852881433030327	0.3368811454545835	0.260492950663314	3	d	a	I	1	m	0	0	0	вавилонский		1610	вавилон	cDent	sk
корпус	40742	autre	#к ко ор рп пу ус с#	-1.5749824208736167	0	0	c	a	0.2801104938166802	0.3614369092144023	0.6161339003395211	0.3660448750047909	2	ad	c	I	1	m	0	0	0	корпусный		1609	корпус	cDent	n
прыжок	13314	slave	#п пр ры ыж жо ок к#	2.15486829749444	0	0	0	a	0.2336629131852236	0.3255969795293735	0.3728821918454533	0.5100066592370819	2	d	b	I	3	m	1	0	0	прыжковый		1605	прыжк	cVel	Ov
пара	43104	autre	#п па ар ра а#	1.8553175460814693	0	0	0	a	0.2539142721858407	0.327987521101489	0.3882785460030408	0.364172646063538	2	ad	a	II	1	f	0	0	0	парный		1601	пар	cDent	n
жанр	14505	autre	#ж жа ан нр р#	-1.050618685581291	0	0	0	a	0.2088823372758528	0.3868073152929356	0.4032627107285139	0.5687944663753741	1	d	a	I	1	m	0	0	0	жанровый		1597	жанр	cDent	Ov
ландшафт	3574	autre	#л ла ан нд дш ша аф фт т#	-1.8777132241142769	0	0	c	0	0.2751852174247564	0.2709345288493207	0.5696191955249589	0.4438601287201795	2	d	a	I	1	m	0	0	0	ландшафтный		1597	ландшафт	cDent	n
рост	153864	slave	#р ро ос ст т#	-0.8824237698775899	0	0	0	a	0.127550793456297	0.2246375636005369	0.2995478540405693	0.426656731552038	1	d	c	I	1	m	0	0	0	ростовый		1595	рост	cDent	Ov
убой	755	slave	#у уб бо ой й#	0.4654678371515195	0	0	0	a	0.1236806574136082	0.3706248199342016	0.5073198440644322	0.3674941055202202	2	d	a	I	6	m	0	0	0	убойный		1595	убоj	cAlv	n
карлик	2985	autre	#к ка ар рл ли ик к#	-0.5885274488985244	0	h	0	0	0.3606689640945855	0.3999626063069603	0.4384062758922936	0.2729119536748343	2	ad	a	I	3	m	0	0	0	карликовый		1590	карлик	cVel	Ov
домен	499	autre	#д до ом ме ен н#	-0.1287625494559846	0	0	0	a	0.2455495808920976	0.3210062024157555	0.4324913626952324	0.422657826686135	2	d	a	I	1	m	0	0	0	доменный		1589	домен	cDent	n
манка	343	autre	#м ма ан нк ка а#	1.7425466013473667	0	0	c	0	0.2698903365792707	0.4286337087966185	0.4364064219251108	0.3892884601753845	2	ad	a	II	3	f	1	0	supp	манный		1583	ман	cDent	n
гибрид	2080	autre	#г ги иб бр ри ид д#	-1.7120495601456611	0	0	0	a	0.1766255487139988	0.3993232545093235	0.4240609363002264	0.3857199421035163	2	d	a	I	1	m	0	0	0	гибридный		1581	гибрид	cDent	n
редкость	9038	slave	#р ре ед дк ко ос ст ть ь#	-0.5574074695893745	0	0	0	a	0.1199487727108189	0.2691989205049624	0.2732506627746345	0.3984280829238601	2	ad	a	III	8	f	0	mouil	0	редкостный		1579	редкост	cDent	n
иерусалим	6609	autre	#и ие ер ру ус са ал ли им м#	-1.6259184782055591	p	0	0	0	0.6616658005679257	0.4423762701729841	0.3857569465393567	0.3032126915656707	5	d	a	I	1	m	0	0	0	иерусалимский		1576	иерусалим	cLab	sk
муром	1143	autre	#м му ур ро ом м#	-1.3028029023457453	p	0	0	0	0.7203312633341694	0.3583667305810894	0.3507494534670618	0.2903257144643	2	ad	a	I	1	m	0	0	0	муромский		1568	муром	cLab	sk
шанхай	3289	autre	#ш ша ан нх ха ай й#	-0.7019705850927497	p	0	0	0	0.6655096177029884	0.2561486981007236	0.2707077843572191	0.2537888612767969	2	d	a	I	6	m	0	0	0	шанхайский		1568	шанхаj	cAlv	sk
гастроль	9299	autre	#г га ас ст тр ро ол ль ь#	-1.1724493852058249	0	0	0	a	0.313283087832709	0.3945889048896919	0.3940394677446777	0.4975188077341319	2	d	a	III	8	f	0	0	0	гастрольный		1566	гастрол	cDent	n
пуск	4446	slave	#п пу ус ск к#	1.7910552890775704	0	0	0	a	0.2388846984362288	0.2175934807600015	0.3995512358284193	0.487275826332705	1	d	a	I	3	m	0	0	0	пусковой		1564	пуск	cVel	Ov
баня	16227	slave	#б ба ан ня я#	-1.5914243751606882	0	0	c	0	0.2351090963027761	0.322604371538563	0.5672454594334534	0.3204332107666112	2	ad	a	II	2	f	0	mouil	0	банный		1557	бан	cDent	n
карибы	0	autre	#к ка ар ри иб бы ы#	-0.7859555075341199	p	0	0	0	0.4403610390566843	0.3063910474897934	0.2924306325718894	0.2616874075991907	3	ad	a	II	1	n	0	0	0	карибский		1550	кариб	cLab	sk
дюйм	2406	autre	#д дю юй йм м#	-0.7407865077774154	0	0	0	a	0.1767045935354335	0.2451272090603085	0.4502846266641713	0.5714727226770167	1	d	a	I	1	m	0	0	0	дюймовый		1549	дюйм	cLab	Ov
овал	1146	autre	#о ов ва ал л#	0.4292607949651518	0	0	c	0	0.26025241043524	0.246851774739587	0.4933841318750452	0.3862569026363669	2	d	a	I	1	m	0	mouil	0	овальный		1543	овал	cDent	n
запас	24099	slave	#з за ап па ас с#	0.7544464304080355	0	0	0	a	0.167102601480385	0.2346929774265418	0.4322266289859441	0.4620843089190302	2	d	a	I	1	m	0	0	0	запасной		1537	запас	cDent	n
колорит	2208	autre	#к ко ол ло ор ри ит т#	-3.172232836548033	0	0	0	a	0.1972597875617135	0.2385944418062517	0.4433073391389456	0.5545855045342502	3	d	a	I	1	m	0	0	0	колоритный		1533	колорит	cDent	n
остаток	23014	slave	#о ос ст та ат то ок к#	0.1190751047999218	0	0	0	a	0.1954010049706727	0.2570551927310242	0.4194896725216871	0.3965109521542536	3	ad	a	I	3	m	1	palat	0	остаточный		1531	остаточ	cAlv	n
аукцион	2822	autre	#а ау ук кц ци ио он н#	-3.330657749827956	0	0	c	a	0.2503374522415978	0.3542973037339101	0.3842411344172092	0.4052318683234078	4	d	a	I	1	m	0	0	0	аукционный		1530	аукцион	cDent	n
арбат	6337	slave	#а ар рб ба ат т#	-3.118421714128509	p	0	0	0	0.4800484815099496	0.2031057937813544	0.4245924110998024	0.2518646667635688	2	d	a	I	1	m	0	0	0	арбатский		1528	арбат	cDent	sk
карась	2160	slave	#к ка ар ра ас сь ь#	0.1245223335830334	0	h	0	0	0.2448138675652741	0.6815080835233015	0.5041892783286924	0.2851382147712004	2	d	b	I	2	m	0	0	0	карасевый		1525	карас	cDent	Ov
тбилиси	10145	autre	#т тб би ил ли ис си и#	-1.461408378636746	p	0	0	0	0.709047516777929	0.2537319953470649	0.2498457411916112	0.1685334039161086	3	ad	0	I	0	m	0	mouil	supp	тбилисский		1524	тбилис	cDent	sk
хулиган	3267	autre	#х ху ул ли иг га ан н#	-1.772509799561468	0	h	0	0	0.3203823636720897	0.551237134654662	0.3533866131141604	0.3552683563140708	3	d	a	I	1	m	0	0	0	хулиганский		1522	хулиган	cDent	sk
парк	43961	autre	#п па ар рк к#	0.573273292965601	0	0	c	0	0.3554130588946048	0.2552502098428998	0.5639955045154639	0.3326656618279869	1	d	a	I	3	m	0	0	0	парковый		1518	парк	cVel	Ov
прага	6698	autre	#п пр ра аг га а#	2.7768184636515545	p	0	0	0	0.7040914422368684	0.234651105331212	0.2306477671175649	0.2183185663460806	2	ad	a	II	3	f	0	palat	0	пражский		1515	праж	cAlv	sk
цилиндр	5128	autre	#ц ци ил ли ин нд др р#	-3.305337747239497	0	0	c	0	0.1720545025257212	0.2961483797564111	0.619796113703196	0.4540750668478016	2	d	a	I	1	m	0	0	0	цилиндровый		1513	цилиндр	cDent	Ov
папа	60684	slave	#п па ап па а#	2.519404683187416	0	h	0	0	0.4632218713953215	0.5460210151791862	0.2876237767866211	0.357660743770942	2	ad	a	II	1	m	0	0	0	папский		1509	пап	cLab	sk
бавария	5977	autre	#б ба ав ва ар ри ия я#	-3.8693851974321936	p	0	0	0	0.7163203667378737	0.3561474405244332	0.2159554033021916	0.2730795191531955	4	aad	a	II	7	f	0	mouil	supp	баварский		1508	бавар	cDent	sk
монтаж	4490	autre	#м мо он нт та аж ж#	-2.184210850872422	0	0	0	a	0.2184605966593119	0.2800036987642943	0.4206266276589915	0.519417681574349	2	d	b	I	4	m	0	0	0	монтажный		1505	монтаж	cAlv	n
брокер	2746	autre	#б бр ро ок ке ер р#	-1.9403217206076548	0	h	0	0	0.2825069145750808	0.6007885504384933	0.4046730678014515	0.4475471580318541	2	ad	a	I	1	m	0	0	0	брокерский		1504	брокер	cDent	sk
рельеф	2837	autre	#р ре ел ль ье еф ф#	-0.0148819916314549	0	0	c	0	0.2403905097895797	0.2205061953617953	0.5303694671387976	0.4307268210820528	2	d	a	I	1	m	0	0	0	рельефный		1498	рельеф	cLab	n
ролик	8203	autre	#р ро ол ли ик к#	-0.1188005727030143	0	0	c	0	0.2679074333810217	0.3279858348110502	0.5438933411306615	0.4492463507136253	2	ad	a	I	3	m	0	0	0	роликовый		1493	ролик	cVel	Ov
офшор	1901	autre	#о оф фш шо ор р#	-0.4515400237377505	0	0	0	a	0.3089518831019396	0.4083384512573133	0.342189990186528	0.4272876681862733	2	d	a	I	1	m	0	0	0	офшорный		1491	офшор	cDent	n
гипс	2198	autre	#г ги ип пс с#	-1.1352036929169234	0	0	c	0	0.1849806302073526	0.2244254433714345	0.5504317366667397	0.4137184202683189	1	d	a	I	1	m	0	0	0	гипсовый		1483	гипс	cDent	Ov
плодородие	1237	slave	#п пл ло од до ор ро од ди ие е#	4.599575177223203	0	0	0	a	0.2370905957638177	0.2493664435652912	0.3848669900769655	0.4102799536148351	5	aad	a	I	7	n	0	mouil	0	плодородный		1483	плодород	cDent	n
азот	4621	autre	#а аз зо от т#	-1.3016596118014805	0	0	c	0	0.1866655239958322	0.2748432341046726	0.6944103366222614	0.4230297672396938	2	d	a	I	1	m	0	0	0	азотный		1482	азот	cDent	n
пай	3978	autre	#п па ай й#	0.7139921518807654	0	h	0	a	0.2236799109164914	0.4031978393747832	0.4214798156223495	0.5075735864936075	1	d	c	I	6	m	0	0	0	паевой		1481	паj	cAlv	Ov
сигнал	15271	autre	#с си иг гн на ал л#	-0.1515124798123614	0	0	0	a	0.1780374616235016	0.3821151544043727	0.5088350847210955	0.5430328858803344	2	d	a	I	1	m	0	mouil	0	сигнальный		1473	сигнал	cDent	n
стык	3127	slave	#с ст ты ык к#	0.7675216789276995	0	0	0	a	0.2114593362418841	0.1722440608106613	0.3961466929729368	0.3602965794799136	1	d	a	I	3	m	0	0	0	стыковой		1471	стык	cVel	Ov
выигрыш	5995	slave	#в вы ыи иг гр ры ыш ш#	1.2568237601567611	0	0	0	a	0.204381706626885	0.3287513189080138	0.3885674997493399	0.4613133764012	3	aad	a	I	4	m	0	0	0	выигрышный		1467	выигрыш	cAlv	n
вашингтон	22765	autre	#в ва аш ши ин нг гт то он н#	-1.720773311036885	p	0	0	0	0.6628212830887567	0.2867172968280399	0.2953230116381977	0.2492582005980589	3	d	a	I	1	m	0	0	0	вашингтонский		1460	вашингтон	cDent	sk
бульвар	9213	autre	#б бу ул ль ьв ва ар р#	-2.423198807775914	0	0	c	0	0.4201037315222253	0.1655322207951667	0.5625598605368048	0.2706275714030221	2	d	a	I	1	m	0	0	0	бульварный		1455	бульвар	cDent	n
миномет	2645	autre	#м ми ин но ом ме ет т#	-2.5444752695865227	0	0	c	0	0.2199176926437361	0.3721385357018275	0.6956979465670287	0.3594814196923832	3	d	a	I	1	m	0	0	0	минометный		1454	миномет	cDent	n
рубец	2233	slave	#р ру уб бе ец ц#	1.09901928990508	0	0	c	0	0.1446849885190194	0.2956074097670483	0.5623637426182616	0.4019374199180891	2	d	b	I	5	m	1	0	0	рубцовый		1453	рубц	cDent	Ov
рутина	1536	autre	#р ру ут ти ин на а#	1.5029391493011148	0	0	0	a	0.1349106470571167	0.2588142555653	0.2793703321540079	0.4430692781932773	3	ad	a	II	1	f	0	0	0	рутинный		1452	рутин	cDent	n
лифт	10152	autre	#л ли иф фт т#	-1.624520041351324	0	0	c	0	0.2050950776391504	0.3971470450680343	0.5647550453916066	0.3499966488192914	1	d	a	I	1	m	0	0	0	лифтовый		1449	лифт	cDent	Ov
велосипед	9808	autre	#в ве ел ло ос си ип пе ед д#	0.5845926050352641	0	0	c	0	0.2651430571020348	0.353720844261174	0.585780661952653	0.3480583951869707	4	d	a	I	1	m	0	0	0	велосипедный		1446	велосипед	cDent	n
лицемер	834	slave	#л ли иц це ем ме ер р#	-2.194315144986152	0	h	0	0	0.3358093614985962	0.5402625355424441	0.3237017513215471	0.4342220282170146	3	d	a	I	1	m	0	0	0	лицемерный		1444	лицемер	cDent	n
сборка	5979	slave	#с сб бо ор рк ка а#	3.0910691148373526	0	0	0	a	0.2003589486707183	0.2943356700958824	0.4688143195548983	0.5349897039351457	2	ad	a	II	3	f	1	palat	0	сборочный		1443	сбороч	cAlv	n
шея	34298	slave	#ш ше ея я#	-0.8571460001738598	0	0	c	0	0.1606053854521587	0.3479193107520991	0.6406132772464029	0.3856035924234725	2	ad	a	II	6	f	0	0	0	шейный		1443	шеj	cAlv	n
бас	6314	autre	#б ба ас с#	-0.3555586443005306	0	0	0	a	0.1778748682756444	0.3018502660518121	0.5447474910685978	0.5650144208748694	1	d	c	I	1	m	0	0	0	басовый		1442	бас	cDent	Ov
брань	6698	slave	#б бр ра ан нь ь#	-0.1350680549076486	0	0	0	a	0.2052234302378595	0.2826724497873906	0.2892525693136097	0.3853075023856588	1	d	a	III	8	f	0	mouil	0	бранный		1438	бран	cDent	n
константинополь	6262	autre	#к ко он нс ст та ан нт ти ин но оп по ол ль ь#	-4.077928051142959	p	0	0	0	0.6797765891670919	0.4533738094940272	0.3562843752730022	0.3362959860439626	5	ad	a	I	2	m	0	0	0	константинопольский		1438	константинопол	cDent	sk
таец	52	autre	#т та ае ец ц#	-0.0803765853763368	0	h	0	0	0.3704656327794706	0.5091202416193767	0.2994991587187891	0.2449420092600795	2	ad	a	I	5	m	1	0	supp	тайский		1438	таj	cAlv	sk
акт	41418	autre	#а ак кт т#	-2.377204260919013	0	0	c	0	0.1753750661890342	0.2659575034297627	0.3619201839313015	0.4373065070409007	1	d	a	I	1	m	0	0	0	актовый		1437	акт	cDent	Ov
сенсор	715	autre	#с се ен нс со ор р#	-0.0184147975121143	0	0	c	0	0.2125147371566094	0.4529292240266448	0.5820241433828579	0.4710339426336093	2	ad	a	I	1	m	0	0	0	сенсорный		1436	сенсор	cDent	n
ханты-мансийск	144	autre	#х ха ан нт ты ы- -м ма ан нс си ий йс ск к#	-1.972971036698293	p	0	0	0	0.64424462024074	0.170834976408983	0.1842357054651916	0.2738656502221581	4	d	a	I	3	m	0	0	inf	ханты-мансийский		1434	ханты-мансиj	cAlv	sk
милосердие	6256	slave	#м ми ил ло ос се ер рд ди ие е#	0.5086236504540236	0	0	0	a	0.2518741767240086	0.3180509835544711	0.2996762809567023	0.403440348414861	5	aad	a	I	7	n	0	mouil	0	милосердный		1432	милосерд	cDent	n
хрен	5704	slave	#х хр ре ен н#	-0.1380274023029811	0	0	c	0	0.2289707478504107	0.4289220515664647	0.5256945047173305	0.4205704676231117	1	d	a	I	1	m	0	0	0	хреновый		1432	хрен	cDent	Ov
александрия	1700	autre	#а ал ле ек кс са ан нд др ри ия я#	-5.169373919515201	p	0	0	0	0.6503567251144539	0.3805700735240647	0.3100810884548374	0.2338812038635816	5	ad	a	II	7	f	0	0	0	александрийский		1430	александриj	cAlv	sk
колбаса	9193	autre	#к ко ол лб ба ас са а#	0.673612640114094	0	0	c	0	0.1781231412288426	0.43793865526844	0.6436583002896027	0.4420925284994048	3	d	d	II	1	f	0	0	0	колбасный		1430	колбас	cDent	n
